the_geom,points_id,location_name,input_address,match_address,latitude,longitude,major_basin_name,minor_basin_name,aquifer_name,pfaf_id,gid_1,gid_0,name_0,name_1,bau30_ba_x_l,bau50_ba_x_l,bau80_ba_x_l,opt30_ba_x_l,opt50_ba_x_l,opt80_ba_x_l,pes30_ba_x_l,pes50_ba_x_l,pes80_ba_x_l,bau30_ww_x_l,bau50_ww_x_l,bau80_ww_x_l,opt30_ww_x_l,opt50_ww_x_l,opt80_ww_x_l,pes30_ww_x_l,pes50_ww_x_l,pes80_ww_x_l,bau30_ws_x_l,bau50_ws_x_l,bau80_ws_x_l,opt30_ws_x_l,opt50_ws_x_l,opt80_ws_x_l,pes30_ws_x_l,pes50_ws_x_l,pes80_ws_x_l,bau30_wd_x_l,bau50_wd_x_l,bau80_wd_x_l,opt30_wd_x_l,opt50_wd_x_l,opt80_wd_x_l,pes30_wd_x_l,pes50_wd_x_l,pes80_wd_x_l,bau30_iv_x_l,bau50_iv_x_l,bau80_iv_x_l,opt30_iv_x_l,opt50_iv_x_l,opt80_iv_x_l,pes30_iv_x_l,pes50_iv_x_l,pes80_iv_x_l,bau30_sv_x_l,bau50_sv_x_l,bau80_sv_x_l,opt30_sv_x_l,opt50_sv_x_l,opt80_sv_x_l,pes30_sv_x_l,pes50_sv_x_l,pes80_sv_x_l,bau30_ba_x_r,bau50_ba_x_r,bau80_ba_x_r,opt30_ba_x_r,opt50_ba_x_r,opt80_ba_x_r,pes30_ba_x_r,pes50_ba_x_r,pes80_ba_x_r,bau30_ww_x_r,bau50_ww_x_r,bau80_ww_x_r,opt30_ww_x_r,opt50_ww_x_r,opt80_ww_x_r,pes30_ww_x_r,pes50_ww_x_r,pes80_ww_x_r,bau30_ws_x_r,bau50_ws_x_r,bau80_ws_x_r,opt30_ws_x_r,opt50_ws_x_r,opt80_ws_x_r,pes30_ws_x_r,pes50_ws_x_r,pes80_ws_x_r,bau30_wd_x_r,bau50_wd_x_r,bau80_wd_x_r,opt30_wd_x_r,opt50_wd_x_r,opt80_wd_x_r,pes30_wd_x_r,pes50_wd_x_r,pes80_wd_x_r,bau30_iv_x_r,bau50_iv_x_r,bau80_iv_x_r,opt30_iv_x_r,opt50_iv_x_r,opt80_iv_x_r,pes30_iv_x_r,pes50_iv_x_r,pes80_iv_x_r,bau30_sv_x_r,bau50_sv_x_r,bau80_sv_x_r,opt30_sv_x_r,opt50_sv_x_r,opt80_sv_x_r,pes30_sv_x_r,pes50_sv_x_r,pes80_sv_x_r
0101000020E61000005CACA8C134865EC076543541D4D54740,43,undefined,_,-,47.67054,-122.09697,Pacific and Arctic Coast,Lake Washington,,783105,USA.48_1,USA,United States,Washington,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,Low-medium (10-20%),Medium-high (20-40%),Low-medium (10-20%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low - Medium (5-25%),Low - Medium (5-25%),Low (<5%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low (<0.25),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),270.053737,264.8408119,271.9350143,271.5027255,274.7215164,274.8956962,275.0058197,271.5356963,263.6759722,39.95213192,40.2555017,36.35743964,41.70244159,48.86489012,57.73501392,42.02096717,50.20994377,60.94608267,0.198563496,0.202742755,0.188550051,0.20319886,0.236113536,0.282899661,0.207210205,0.245724311,0.316728463,0.041519641,0.041916748,0.038132362,0.043676798,0.053555951,0.068989261,0.04578081,0.060883849,0.089880093,0.25376271,0.250967333,0.274950528,0.273548764,0.232836538,0.252739218,0.262860518,0.25787626,0.266505341,0.453382951,0.475411726,0.500139731,0.469725833,0.481732382,0.466048961,0.460682018,0.480120294,0.502086185
0101000020E61000005CACA8C134865EC076543541D4D54740,44,undefined,_,-,47.67054,-122.09697,Pacific and Arctic Coast,Lake Washington,,783105,USA.48_1,USA,United States,Washington,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,Low-medium (10-20%),Medium-high (20-40%),Low-medium (10-20%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low - Medium (5-25%),Low - Medium (5-25%),Low (<5%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low (<0.25),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),270.053737,264.8408119,271.9350143,271.5027255,274.7215164,274.8956962,275.0058197,271.5356963,263.6759722,39.95213192,40.2555017,36.35743964,41.70244159,48.86489012,57.73501392,42.02096717,50.20994377,60.94608267,0.198563496,0.202742755,0.188550051,0.20319886,0.236113536,0.282899661,0.207210205,0.245724311,0.316728463,0.041519641,0.041916748,0.038132362,0.043676798,0.053555951,0.068989261,0.04578081,0.060883849,0.089880093,0.25376271,0.250967333,0.274950528,0.273548764,0.232836538,0.252739218,0.262860518,0.25787626,0.266505341,0.453382951,0.475411726,0.500139731,0.469725833,0.481732382,0.466048961,0.460682018,0.480120294,0.502086185
0101000020E61000001DA11300AB5B57C053B960DB687E4640,45,undefined,_,-,44.98757498,-93.43231203,Mississippi - Missouri,Twin Cities,,742891,USA.24_1,USA,United States,Minnesota,100-300 cm,30-100 cm,30-100 cm,30-100 cm,30-100 cm,30-100 cm,100-300 cm,30-100 cm,30-100 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,High (40-80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),Low - Medium (5-25%),Medium - High (25-50%),Low - Medium (5-25%),High (50-75%),Medium - High (25-50%),Medium - High (25-50%),Low - Medium (5-25%),Medium - High (25-50%),Extremely High (>75%),High (0.75-1.00),High (0.75-1.00),Extremely High (>1.00),High (0.75-1.00),High (0.75-1.00),Extremely High (>1.00),High (0.75-1.00),High (0.75-1.00),Extremely High (>1.00),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),124.2922767,65.38107908,81.20168727,55.39509161,69.11345909,88.01332978,107.8526299,74.63376357,59.98856258,53.10372116,53.36219843,47.45593731,55.69197787,66.07695417,78.9466791,56.13410139,67.95618848,83.46005896,0.522419294,1.284177148,0.897141707,1.471065393,1.708245642,1.703980037,0.798276386,1.318028474,3.974538899,0.106293493,0.253588684,0.170121599,0.569796852,0.378632652,0.405762428,0.171901773,0.444194655,1.096896033,0.900868418,0.850243852,1.058610526,0.822111262,0.969618053,1.025651356,0.758670301,0.88782984,1.167454285,0.43683237,0.458114086,0.43877216,0.480582929,0.388330522,0.47485881,0.398773977,0.458320808,0.561998042
0101000020E6100000C418057F872D58C0C599364ED07A4040,46,undefined,_,-,32.95948198,-96.71139503,Gulf Coast,East Fork Trinity,,751406,USA.44_1,USA,United States,Texas,30-100 cm,30-100 cm,30-100 cm,30-100 cm,30-100 cm,30-100 cm,30-100 cm,30-100 cm,30-100 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,>30 cm,10-30 cm,10-30 cm,>30 cm,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),Extremely high (>80%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Medium - High (0.50-0.75),Medium - High (0.50-0.75),High (0.75-1.00),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),High (0.75-1.00),Medium - High (0.50-0.75),High (0.75-1.00),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low (<0.33),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),47.62175141,46.11734891,50.27136697,44.80787935,51.40919127,56.76890687,50.73343261,46.46727093,56.31981426,22.56195714,22.62227697,20.32421391,23.54653836,27.54188612,32.51822177,23.74182505,28.34033929,34.37492012,0.580846661,0.671310734,0.554553787,0.625063466,0.6520211,0.700714222,0.524348439,0.756937878,0.83153975,0.132417857,0.147075624,0.118304298,0.144487107,0.157818894,0.181125113,0.124953413,0.199973239,0.247683178,0.747057543,0.715508931,0.796595732,0.691885416,0.706446446,0.724658865,0.757142172,0.699171871,0.762936259,0.347249802,0.39109696,0.325274826,0.378486464,0.403795631,0.393063035,0.356851386,0.350419774,0.432442623
0101000020E6100000F0A65B7688AC5DC06016E2AA95054140,47,undefined,_,-,34.04362999,-118.695829,California,Santa Monica Bay,,774170,USA.5_1,USA,United States,California,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely High (>75%),Extremely High (>75%),High (50-75%),Extremely High (>75%),Extremely High (>75%),Extremely High (>75%),Extremely High (>75%),Extremely High (>75%),Extremely High (>75%),Medium - High (0.50-0.75),Medium - High (0.50-0.75),High (0.75-1.00),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),14.00969313,12.88816542,16.36061002,12.92709052,16.02923211,12.52909089,13.4789342,12.00451823,14.54810769,36.14558602,36.14347511,32.21749035,37.91805578,44.97488435,54.09473892,38.29196501,46.79448953,57.94539471,3.449608559,3.498648356,2.630854828,3.643111723,3.569268881,5.763880651,3.688805697,5.360652065,4.944766202,0.922033149,0.885365961,0.677667048,0.969817312,0.948617973,1.600804096,1.000600442,1.560453426,1.592748902,0.728813832,0.747408231,0.805642673,0.618155773,0.628031422,0.66468077,0.746410522,0.740419632,0.612694503,0.480898237,0.485814175,0.543440126,0.482166473,0.486403775,0.49572487,0.479572282,0.515575901,0.541680254
0101000020E61000005FF8987A237452C0576A287B6C894440,48,undefined,_,-,41.07362308,-73.81466546,"United States, North Atlantic Coast",Lower Hudson / Wappinger,,731401,USA.33_1,USA,United States,New York,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),1130.969885,1105.948219,1149.088583,1139.164149,1168.322714,1055.842703,1075.133033,1082.075062,1105.367897,34.39035054,34.52002762,30.54476262,36.15397097,43.17386004,51.89413255,36.48796258,44.57397722,55.26303566,0.036049396,0.03966976,0.034368203,0.037757322,0.042572898,0.060800165,0.039862516,0.052308046,0.068228774,0.008540411,0.00915548,0.007623402,0.009222178,0.010923717,0.016632716,0.009987245,0.014641845,0.02169061,0.359400934,0.38967265,0.336723272,0.353859961,0.365124164,0.414561242,0.36714135,0.360501113,0.397090379,0.542806531,0.554423881,0.594686447,0.457037133,0.470185377,0.518225155,0.536684199,0.54184418,0.66349547
0101000020E6100000DC58BBB3977352C0439F97A3AA9B4440,49,undefined,_,-,41.21614499,-73.80613416,"United States, North Atlantic Coast",Lower Hudson / Wappinger,,731401,USA.33_1,USA,United States,New York,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),1130.969885,1105.948219,1149.088583,1139.164149,1168.322714,1055.842703,1075.133033,1082.075062,1105.367897,34.39035054,34.52002762,30.54476262,36.15397097,43.17386004,51.89413255,36.48796258,44.57397722,55.26303566,0.036049396,0.03966976,0.034368203,0.037757322,0.042572898,0.060800165,0.039862516,0.052308046,0.068228774,0.008540411,0.00915548,0.007623402,0.009222178,0.010923717,0.016632716,0.009987245,0.014641845,0.02169061,0.359400934,0.38967265,0.336723272,0.353859961,0.365124164,0.414561242,0.36714135,0.360501113,0.397090379,0.542806531,0.554423881,0.594686447,0.457037133,0.470185377,0.518225155,0.536684199,0.54184418,0.66349547
0101000020E61000009C3A871937A052C01EF5DF9CF4504440,50,undefined,_,-,40.63246499,-74.50336302,"United States, North Atlantic Coast",Hackensack / Passaic,,731502,USA.31_1,USA,United States,New Jersey,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),1265.167876,1208.79427,1307.081724,1220.208357,1280.716422,1103.417009,1202.880667,1185.072469,1219.176475,49.26408105,49.58420146,45.26392988,51.24131745,59.23865531,69.24023105,51.64271739,60.97990919,73.39684644,0.046016843,0.048206346,0.042975639,0.048889483,0.052808194,0.073172538,0.050805945,0.062683041,0.078525422,0.010995889,0.011424676,0.009981688,0.011965864,0.013654068,0.020251598,0.012724414,0.017524887,0.024959367,0.341551222,0.356064814,0.305819593,0.334320681,0.354908405,0.398151674,0.347826068,0.347431314,0.378899768,0.486741997,0.495607492,0.524978089,0.411122081,0.420583521,0.470952692,0.486973866,0.491787168,0.595988876
0101000020E6100000D81B080B5F1156C0AB80732D77144440,51,undefined,_,-,40.15988701,-88.27142597,Mississippi - Missouri,Vermilion,,742667,USA.14_1,USA,United States,Illinois,30-100 cm,30-100 cm,100-300 cm,30-100 cm,30-100 cm,30-100 cm,30-100 cm,30-100 cm,30-100 cm,3-10 cm,3-10 cm,3-10 cm,3-10 cm,10-30 cm,10-30 cm,3-10 cm,10-30 cm,10-30 cm,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Medium-high (20-40%),Medium-high (20-40%),Low-medium (10-20%),Medium-high (20-40%),Medium-high (20-40%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low - Medium (5-25%),Low - Medium (5-25%),Low (<5%),Low - Medium (5-25%),Low - Medium (5-25%),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),84.36899815,77.83053224,100.9100442,81.59952129,71.93835398,85.30252242,78.50676153,81.41421995,75.5458981,9.4223305,9.447092507,8.596835742,9.808329067,11.28581544,13.12460154,9.886511318,11.60881067,13.8812613,0.152746578,0.173072462,0.126202827,0.168630217,0.210720357,0.217838805,0.16939261,0.21064867,0.25443534,0.03665107,0.040773042,0.028688548,0.042034651,0.054476388,0.059365914,0.042806901,0.058052357,0.078832533,0.542784438,0.561948408,0.53601885,0.545836706,0.574757423,0.594891951,0.501528715,0.533438583,0.580906475,0.590380317,0.614501249,0.640495835,0.560812071,0.560206243,0.577846717,0.574798267,0.613443775,0.651174048
0101000020E6100000D81B080B5F1156C0AB80732D77144440,52,undefined,_,-,40.15988701,-88.27142597,Mississippi - Missouri,Vermilion,,742667,USA.14_1,USA,United States,Illinois,30-100 cm,30-100 cm,100-300 cm,30-100 cm,30-100 cm,30-100 cm,30-100 cm,30-100 cm,30-100 cm,3-10 cm,3-10 cm,3-10 cm,3-10 cm,10-30 cm,10-30 cm,3-10 cm,10-30 cm,10-30 cm,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Medium-high (20-40%),Medium-high (20-40%),Low-medium (10-20%),Medium-high (20-40%),Medium-high (20-40%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low - Medium (5-25%),Low - Medium (5-25%),Low (<5%),Low - Medium (5-25%),Low - Medium (5-25%),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),84.36899815,77.83053224,100.9100442,81.59952129,71.93835398,85.30252242,78.50676153,81.41421995,75.5458981,9.4223305,9.447092507,8.596835742,9.808329067,11.28581544,13.12460154,9.886511318,11.60881067,13.8812613,0.152746578,0.173072462,0.126202827,0.168630217,0.210720357,0.217838805,0.16939261,0.21064867,0.25443534,0.03665107,0.040773042,0.028688548,0.042034651,0.054476388,0.059365914,0.042806901,0.058052357,0.078832533,0.542784438,0.561948408,0.53601885,0.545836706,0.574757423,0.594891951,0.501528715,0.533438583,0.580906475,0.590380317,0.614501249,0.640495835,0.560812071,0.560206243,0.577846717,0.574798267,0.613443775,0.651174048
0101000020E61000001FDB32E02CF65DC0FBEB1516DC374140,53,undefined,_,-,34.436404,-119.846489,California,Santa Barbara Coastal,,774170,USA.5_1,USA,United States,California,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely High (>75%),Extremely High (>75%),High (50-75%),Extremely High (>75%),Extremely High (>75%),Extremely High (>75%),Extremely High (>75%),Extremely High (>75%),Extremely High (>75%),Medium - High (0.50-0.75),Medium - High (0.50-0.75),High (0.75-1.00),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),14.00969313,12.88816542,16.36061002,12.92709052,16.02923211,12.52909089,13.4789342,12.00451823,14.54810769,36.14558602,36.14347511,32.21749035,37.91805578,44.97488435,54.09473892,38.29196501,46.79448953,57.94539471,3.449608559,3.498648356,2.630854828,3.643111723,3.569268881,5.763880651,3.688805697,5.360652065,4.944766202,0.922033149,0.885365961,0.677667048,0.969817312,0.948617973,1.600804096,1.000600442,1.560453426,1.592748902,0.728813832,0.747408231,0.805642673,0.618155773,0.628031422,0.66468077,0.746410522,0.740419632,0.612694503,0.480898237,0.485814175,0.543440126,0.482166473,0.486403775,0.49572487,0.479572282,0.515575901,0.541680254
0101000020E61000001FDB32E02CF65DC0FBEB1516DC374140,54,undefined,_,-,34.436404,-119.846489,California,Santa Barbara Coastal,,774170,USA.5_1,USA,United States,California,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,>30 cm,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely High (>75%),Extremely High (>75%),High (50-75%),Extremely High (>75%),Extremely High (>75%),Extremely High (>75%),Extremely High (>75%),Extremely High (>75%),Extremely High (>75%),Medium - High (0.50-0.75),Medium - High (0.50-0.75),High (0.75-1.00),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),14.00969313,12.88816542,16.36061002,12.92709052,16.02923211,12.52909089,13.4789342,12.00451823,14.54810769,36.14558602,36.14347511,32.21749035,37.91805578,44.97488435,54.09473892,38.29196501,46.79448953,57.94539471,3.449608559,3.498648356,2.630854828,3.643111723,3.569268881,5.763880651,3.688805697,5.360652065,4.944766202,0.922033149,0.885365961,0.677667048,0.969817312,0.948617973,1.600804096,1.000600442,1.560453426,1.592748902,0.728813832,0.747408231,0.805642673,0.618155773,0.628031422,0.66468077,0.746410522,0.740419632,0.612694503,0.480898237,0.485814175,0.543440126,0.482166473,0.486403775,0.49572487,0.479572282,0.515575901,0.541680254
0101000020E6100000E31A9FC9FEF55BC02711E15F04B14040,55,undefined,_,-,33.382946,-111.843676,"North America, Colorado",Middle Gila,,772250,USA.3_1,USA,United States,Arizona,10-30 cm,10-30 cm,10-30 cm,10-30 cm,3-10 cm,10-30 cm,3-10 cm,3-10 cm,3-10 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely High (>75%),Extremely High (>75%),Extremely High (>75%),Extremely High (>75%),Extremely High (>75%),Extremely High (>75%),Extremely High (>75%),Extremely High (>75%),Extremely High (>75%),High (0.75-1.00),High (0.75-1.00),Extremely High (>1.00),High (0.75-1.00),High (0.75-1.00),Extremely High (>1.00),Extremely High (>1.00),High (0.75-1.00),Extremely High (>1.00),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),11.44630588,12.33362504,11.2721962,10.57717481,7.398707146,12.04512806,8.788727926,9.93396507,9.663094385,17.44884496,17.89777626,17.3070061,17.79091447,19.60847683,21.37679747,18.43431466,20.42210058,22.93314058,2.624951612,2.44803733,2.934000712,2.801842003,5.144402681,3.156127577,4.057530021,2.995460122,5.16380532,1.390993882,1.063558477,1.212973263,1.15728361,2.349269712,1.334709775,1.689013914,1.78248981,2.135372426,0.971597117,0.996995767,1.147329772,0.931687211,0.9045168,1.249061303,1.015190901,0.998035247,1.038852681,0.412271169,0.436901159,0.457545244,0.410620431,0.391781637,0.466147598,0.401374166,0.426465874,0.449420363
