BasinID,dwnBasinID,Area_km2,Shape_Leng,ws2024tl,ws3024tl,ws4024tl,ws2028tl,ws3028tl,ws4028tl,ws2038tl,ws3038tl,ws4038tl,Shape_Le_1,Shape_Area,FacilityID,Latitude,Longitude,Formatted Address
3615,0,3976,426000,Medium-high (20-40%),Low-medium (10-20%),Low (<10%),Medium-high (20-40%),Low-medium (10-20%),Low (<10%),Medium-high (20-40%),Low-medium (10-20%),Low (<10%),4.010044382,0.353793118,1031,24.77701002,120.99005,"No. 5è™Ÿ, Yanxin 2nd Rd, East District, Hsinchu City, Taiwan 308"
3615,0,3976,426000,Medium-high (20-40%),Low-medium (10-20%),Low (<10%),Medium-high (20-40%),Low-medium (10-20%),Low (<10%),Medium-high (20-40%),Low-medium (10-20%),Low (<10%),4.010044382,0.353793118,1032,24.77168,121.01962,"No. 3è™Ÿ, Li Hsin Rd 2, East District, Hsinchu City, Taiwan 300"
3615,0,3976,426000,Medium-high (20-40%),Low-medium (10-20%),Low (<10%),Medium-high (20-40%),Low-medium (10-20%),Low (<10%),Medium-high (20-40%),Low-medium (10-20%),Low (<10%),4.010044382,0.353793118,1033,24.77373001,121.02452,"No. 10è™Ÿ, Lixing Rd, East District, Hsinchu City, Taiwan 300"
3610,0,1454,248000,High (40-80%),Medium-high (20-40%),Medium-high (20-40%),High (40-80%),Medium-high (20-40%),Medium-high (20-40%),High (40-80%),Medium-high (20-40%),Medium-high (20-40%),2.317490941,0.12763019,1034,23.082195,120.2922514,"No. 195, Fujhong St, Xinshi District, Tainan City, Taiwan 744"
3462,0,26372,1266000,High (40-80%),Extremely high (>80%),High (40-80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),12.39419026,2.492550011,1035,31.328266,120.76802,"China, Jiang Su Sheng, Su Zhou Shi, Wu Zhong Qu, æ˜ŸåŽè¡—333å· é‚®æ”¿ç¼–ç : 215121"
4067,0,587,252000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),2.246796729,0.04748885,1036,1.378577189,103.9310307,"3 Pasir Ris Dr 12, Singapore 519528"
3615,0,3976,426000,Medium-high (20-40%),Low-medium (10-20%),Low (<10%),Medium-high (20-40%),Low-medium (10-20%),Low (<10%),Medium-high (20-40%),Low-medium (10-20%),Low (<10%),4.010044382,0.353793118,1037,24.77431649,121.0019431,"No. 15, Yanfa 1st Rd, Baoshan, Hsinchu County, Taiwan 308"
3273,0,3837,524000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),5.200778426,0.381562944,1038,35.06226304,136.6836823,"2-chÅme-37 ChÅ«ÅchÅ, Kuwana, Mie 511-8601, Japan"
3273,0,3837,524000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),5.200778426,0.381562944,1039,35.06226304,136.6836823,"2-chÅme-37 ChÅ«ÅchÅ, Kuwana, Mie 511-8601, Japan"
3610,0,1454,248000,High (40-80%),Medium-high (20-40%),Medium-high (20-40%),High (40-80%),Medium-high (20-40%),Medium-high (20-40%),High (40-80%),Medium-high (20-40%),Medium-high (20-40%),2.317490941,0.12763019,1040,23.082195,120.2922514,"No. 195, Fujhong St, Xinshi District, Tainan City, Taiwan 744"
3610,0,1454,248000,High (40-80%),Medium-high (20-40%),Medium-high (20-40%),High (40-80%),Medium-high (20-40%),Medium-high (20-40%),High (40-80%),Medium-high (20-40%),Medium-high (20-40%),2.317490941,0.12763019,1041,23.082195,120.2922514,"No. 195, Fujhong St, Xinshi District, Tainan City, Taiwan 744"
3615,0,3976,426000,Medium-high (20-40%),Low-medium (10-20%),Low (<10%),Medium-high (20-40%),Low-medium (10-20%),Low (<10%),Medium-high (20-40%),Low-medium (10-20%),Low (<10%),4.010044382,0.353793118,1042,24.92366109,121.1512801,"No. 152, Gaoshi Rd, Yangmei District, Taoyuan City, Taiwan 326"
9115,9105,49458,2214000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),25.09679065,6.039584118,1043,48.42119002,9.942029999,"Wilhelm-Runge-StraÃŸe 11, 89081 Ulm, Germany"
10614,0,1694,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),3.018053733,0.172143789,1044,37.37656399,-121.912976,"1925 Zanker Rd, San Jose, CA 95112, USA"
11712,11709,27579,0,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),20.5045138,3.765011884,1045,53.56734803,-113.4718019,"11549 85 Street NW, Edmonton, AB T5B 3E3, Canada"
11688,11682,35566,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),20.41449622,3.48185817,1046,33.4183861,-111.931205,"545 E Orange St., Tempe, AZ 85281, USA"
9050,0,62911,2144000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),22.18857324,6.611961871,1047,39.88754936,32.71427653,"Mutlukent, 2015. Sk. No:10, 06800 Ã‡ankaya/Ankara, TÃ¼rkiye"
11893,11892,19076,0,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),10.31369868,1.99977041,1048,40.43886,-79.958295,"242 McKee Pl, Pittsburgh, PA 15213, USA"
11893,11892,19076,0,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),10.31369868,1.99977041,1049,40.43851,-79.99734,"414 Grant St #401, Pittsburgh, PA 15219, USA"
6983,0,1532,294000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),3.868218039,0.232774299,1050,57.69122,11.97552003,"KemivÃ¤gen 9, 412 58 GÃ¶teborg, Sweden"
11609,0,34879,0,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),44.63741233,3.259854969,1051,30.407715,-91.18497858,"5 S Quad Dr, Baton Rouge, LA 70802, USA"
3264,0,1235,290000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),2.99686903,0.12304492,1052,35.6127661,139.5486973,"Japan, ã€’214-0033 Kanagawa, Kawasaki, Tama Ward, Higashimita, 1-chÅmeâˆ’1âˆ’ï¼‘, Area 2 Building â€“ 6, 6204å·å®¤"
10067,0,5528,0,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),Medium-high (20-40%),18.04798877,0.602079285,1053,42.36099599,-71.09249337,"50 Vassar St, Cambridge, MA 02139, USA"
10067,0,5528,0,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),Medium-high (20-40%),18.04798877,0.602079285,1054,42.36099599,-71.09249337,"50 Vassar St, Cambridge, MA 02139, USA"
10067,0,5528,0,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),Medium-high (20-40%),18.04798877,0.602079285,1055,42.36099599,-71.09249337,"50 Vassar St, Cambridge, MA 02139, USA"
9809,0,14037,0,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),11.45569048,1.553873459,1056,42.45931466,-71.26571806,"59 Schilling Cir, Hanscom AFB, MA 01731, USA"
9809,0,14037,0,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),11.45569048,1.553873459,1057,42.45931466,-71.26571806,"59 Schilling Cir, Hanscom AFB, MA 01731, USA"
9809,0,14037,0,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),11.45569048,1.553873459,1058,42.45931466,-71.26571806,"59 Schilling Cir, Hanscom AFB, MA 01731, USA"
11603,0,71124,0,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),27.19605842,7.652998003,1059,40.8017343,-77.86073887,"150 University Support Building I, State College, PA 16801, USA"
11865,11861,85404,0,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),21.99186214,8.969329047,1060,40.42423274,-86.92280179,"First Street Towers on Mitch Daniels Blvd: BUS898, Wabash Township, IN 47906, USA"
3261,0,15472,1128000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),11.40136679,1.554271038,1061,36.62073927,138.5960352,"28 Kusatsu, Agatsuma District, Gunma 377-1792, Japan"
10973,0,2347,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),3.974376126,0.238650617,1062,37.4280501,-122.1763912,"498 Via Ortega, Stanford, CA 94305, USA"
7063,0,44579,1822000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),21.40559379,5.852775639,1063,52.28033999,10.54751999,"MendelssohnstraÃŸe 2, 38106 Braunschweig, Germany"
7015,0,1770,348000,Low-medium (10-20%),Low-medium (10-20%),Medium-high (20-40%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),4.442497679,0.246878171,1064,54.66980999,-1.450694716,"NETPark Incubator, Thomas Wright Way, Sedgefield, Stockton-on-Tees TS21 3FD, UK"
3498,0,12510,1760000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),16.49138806,1.098804314,1065,22.24073605,113.5498905,"China, Guang Dong Sheng, Zhu Hai Shi, Xiang Zhou Qu, å…°åŸ”è·¯2-3å· é‚®æ”¿ç¼–ç : 519020"
6332,3438,52255,3066000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),30.98241354,5.250010089,1066,36.14255462,113.0790151,"43VH+2J Changzhi, Shanxi, China"
6556,6532,2362,358000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),3.432136379,0.220091496,1067,29.60120873,106.3724645,"J92C+9WF, Xiyuan S St, Sha Ping Ba Qu, Chong Qing Shi, China, 401333"
9084,9068,41306,1986000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),25.42053904,6.036910757,1068,56.01046745,37.14278901,"Kolkhoznaya Ulitsa, 1, Zelenograd, Moskva, Russia, 124460"
9084,9068,41306,1986000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),25.42053904,6.036910757,1069,56.01080902,37.14270853,"Kolkhoznaya Ulitsa, 1, Zelenograd, Moskva, Russia, 124460"
9084,9068,41306,1986000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),25.42053904,6.036910757,1070,56.01028383,37.14320608,"Kolkhoznaya Ulitsa, 1, Zelenograd, Moskva, Russia, 124460"
5784,0,78968,2464000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),24.12771353,7.462968071,1071,32.2752979,118.315989,"China, An Hui Sheng, Chu Zhou Shi, Nan Qiao Qu, ä¸°ä¹å¤§é“215å· é‚®æ”¿ç¼–ç : 239000"
5784,0,78968,2464000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),24.12771353,7.462968071,1072,31.80121413,117.1502407,"R522+F3 Taohuazhen, Feixi County, Hefei, Anhui, China"
6532,6517,11310,786000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),7.54597759,1.056460642,1073,29.645306,106.5770756,"China, Chong Qing Shi, Yu Bei Qu, é‡‘æžœå¤§é“310å· é‚®æ”¿ç¼–ç : 400024"
6532,6517,11310,786000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),7.54597759,1.056460642,1074,29.64711959,106.5756326,"JHWG+P4Q, Yubei District, Chongqing, China, 400024"
6536,0,33871,1396000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),13.11359531,2.993709714,1075,23.14500664,113.534721,"China, Guang Zhou Shi, Huang Pu Qu, å²—è´æ‘ é‚®æ”¿ç¼–ç : 510730"
3498,0,12510,1760000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),16.49138806,1.098804314,1076,22.74895123,113.5846208,"PHXM+JV2, Nansha District, Guangzhou, Guangdong Province, China, 511457"
3498,0,12510,1760000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),16.49138806,1.098804314,1077,22.74895237,113.5837928,"2 Zhujiang E Rd, Nan Sha Qu, Guang Zhou Shi, Guang Dong Sheng, China, 511457"
6019,5784,34006,1580000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),15.37352191,3.19255841,1078,30.72125714,114.3805104,"P9CJ+M6C, Hankou N Blvd, Huang Pi Qu, Wu Han Shi, Hu Bei Sheng, China, 430312"
3548,0,3351,944000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),9.265168197,0.315316933,1079,31.16648727,121.7911459,"China, Shang Hai Shi, Pu Dong Xin Qu, æµ·å¤©ä¸‰è·¯789å· é‚®æ”¿ç¼–ç : 201207"
3548,0,3351,944000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),9.265168197,0.315316933,1080,31.16683389,121.7901542,"789 Huhang Rd, Pu Dong Xin Qu, Shang Hai Shi, China, 201207"
3548,0,3351,944000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),9.265168197,0.315316933,1081,31.16820168,121.7910735,"China, Shang Hai Shi, Pu Dong Xin Qu, å®‰èˆªè·¯399å· é‚®æ”¿ç¼–ç : 201207"
6332,3438,52255,3066000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),30.98241354,5.250010089,1082,36.14255462,113.0790151,"43VH+2J Changzhi, Shanxi, China"
6245,0,71827,2612000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),26.25425013,7.083426523,1083,33.60491188,119.1205775,"China, Jiang Su Sheng, Huai An Shi, Qing Jiang Pu Qu, æ·±åœ³ä¸œè·¯105å· é‚®æ”¿ç¼–ç : 223010"
6245,0,71827,2612000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),26.25425013,7.083426523,1084,33.60472079,119.1190488,"China, Jiang Su Sheng, Huai An Shi, Qing Jiang Pu Qu, æ·±åœ³ä¸œè·¯105å· é‚®æ”¿ç¼–ç : 223010"
6245,0,71827,2612000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),26.25425013,7.083426523,1085,33.60461802,119.117992,"China, Jiang Su Sheng, Huai An Shi, Qing Jiang Pu Qu, æ·±åœ³ä¸œè·¯88å· é‚®æ”¿ç¼–ç : 223010"
6245,0,71827,2612000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),26.25425013,7.083426523,1086,33.60589137,119.1183407,"J449+98 Qingjiangpu, Huaian, Jiangsu, China"
3186,0,1374,260000,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),2.606092479,0.137184746,1087,35.94389,126.95444,"519-58 Namjung-dong, Iksan, Jeollabuk-do, South Korea"
3186,0,1374,260000,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),2.606092479,0.137184746,1088,35.9492563,127.1377904,"W4XQ+P4 Deokjin-gu, Jeonju-si, Jeollabuk-do, South Korea"
3520,0,5446,1268000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),13.20924446,0.569303378,1089,39.06871407,121.7744318,"3Q9G+P48, Jinzhou District, Dalian, Liaoning, China, 116699"
6553,6400,30403,1478000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),15.41085037,3.233791918,1090,39.9204498,116.4369109,"China, Bei Jing Shi, Chao Yang Qu, Waijiaobu S St, æœå¤–è¥¿è¡—3å·æ–°é‡‘å±±å…¬å¯“ é‚®æ”¿ç¼–ç : 100010"
6650,6400,53670,2150000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),22.38931562,5.675997326,1091,39.79747832,116.4403937,"16 Jiu Gong Zhen Gong Ye Qu Nan Qu, Da Xing Qu, Bei Jing Shi, China, 100076"
5764,0,85749,2810000,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),25.60810146,7.083938441,1092,13.05277621,77.54315085,"3G2V+R2W, HMT Colony, HMT Estate, Jalahalli, Bengaluru, Karnataka 560013, India"
7045,0,8139,664000,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),8.135184578,1.076046142,1093,52.15245033,-0.475466435,"Murdock Road Manton Industrial Estate, Murdock Rd, Manton Industrial Estate, Bedford MK41 7PE, UK"
3577,0,5503,1844000,High (40-80%),High (40-80%),Medium-high (20-40%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),Medium-high (20-40%),17.29500305,0.482536068,1094,22.55160703,113.9385995,"HW2Q+QPH, N Ring Blvd, Nan Shan Qu, Shen Zhen Shi, Guang Dong Sheng, China, 518057"
3553,0,5325,1578000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),15.1944699,0.493825216,1095,29.9220456,121.791039,"China, Zhe Jiang Sheng, Ning Bo Shi, Bei Lun Qu, é«˜å¡˜è¡— é‚®æ”¿ç¼–ç : 315824"
6326,6310,96715,2616000,Low-medium (10-20%),Medium-high (20-40%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),24.82140422,8.757611467,1096,28.20805302,113.1283279,"645H+68 Changsha County, Changsha, Hunan, China"
6650,6400,53670,2150000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),22.38931562,5.675997326,1097,39.75090718,116.4439342,"QC2V+7FW, Daxing District, Beijing, China, 102676"
5747,0,54179,2722000,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),26.93390354,5.226256793,1098,32.43824557,119.3687769,"C9Q9+7G Hanjiang District, Yangzhou, Yangzhou, Jiangsu, China"
5784,0,78968,2464000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),24.12771353,7.462968071,1099,31.86389,117.28083,"Shi Chi Tang, Lu Yang Qu, He Fei Shi, An Hui Sheng, China, 230061"
5784,0,78968,2464000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),24.12771353,7.462968071,1100,31.94665,117.27805,"W7WH+M5X, Jinchi Rd, Lu Yang Qu, He Fei Shi, An Hui Sheng, China, 230041"
6706,6704,34349,1504000,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),14.52020544,3.256151846,1101,30.54698756,103.953434,"GXW3+Q9 Shuangliu, Chengdu, Sichuan, China"
3462,0,26372,1266000,High (40-80%),Extremely high (>80%),High (40-80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),12.39419026,2.492550011,1102,31.56307569,120.2515209,"162-165 Tao Yuan Xin Cun, Bin Hu Qu, Wu Xi Shi, Jiang Su Sheng, China, 214062"
3462,0,26372,1266000,High (40-80%),Extremely high (>80%),High (40-80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),12.39419026,2.492550011,1103,31.56307569,120.2515209,"162-165 Tao Yuan Xin Cun, Bin Hu Qu, Wu Xi Shi, Jiang Su Sheng, China, 214062"
3547,0,2444,808000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),8.055446815,0.232358001,1104,31.99101634,120.4824357,"XFRJ+8PM, Beijing Rd, Zhang Jia Gang Shi, Su Zhou Shi, Jiang Su Sheng, China, 215635"
3462,0,26372,1266000,High (40-80%),Extremely high (>80%),High (40-80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),12.39419026,2.492550011,1105,31.52420865,120.4015681,"China, Wu Xi Shi, Xin Wu Qu, é”¡å…´è·¯é™„è¿‘ é‚®æ”¿ç¼–ç : 214121"
6536,0,33871,1396000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),13.11359531,2.993709714,1106,23.14018626,114.426556,"China, Hui Zhou Shi, Hui Cheng Qu, æƒ å·žå¤§é“é‡‘çŸ³äºŒè·¯43å· é‚®æ”¿ç¼–ç : 516023"
7062,0,1639,320000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),3.730676653,0.214478058,1107,51.55392374,-3.038024691,"Innovation Centre, IMPERIAL PARK, Celtic Way, Coedkernew, Duffryn, Newport NP10 8BE, UK"
6979,0,3125,446000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),5.558372323,0.448703105,1108,55.77795001,-4.093390007,"4 Stanley Blvd, Blantyre, Glasgow G72 0BN, UK"
3520,0,5446,1268000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),13.20924446,0.569303378,1109,38.85716814,121.5130274,"China, Liao Ning Sheng, Da Lian Shi, Gan Jing Zi Qu, ä¿¡è¾¾è¡—26å· é‚®æ”¿ç¼–ç : 116026"
6240,0,62613,1990000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),20.90339878,6.719180542,1110,40.06407629,124.2869428,"377P+JQ Tangchizhen, Donggang, Dandong, Liaoning, China"
5784,0,78968,2464000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),24.12771353,7.462968071,1111,32.27833895,119.424044,"7CHF+879, Hanjiang District, Yangzhou, Yangzhou, Jiangsu, China, 225102"
3223,0,644,240000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),2.479278602,0.065667146,1112,37.49889,126.78306,"343 Jomaru-ro, Bucheon, Gyeonggi-do, South Korea"
